"ADream_1831" "ArthurMervyn_1793" "Assignation_1834" "BlithedaleRomance" "ChroniclesOftheCanongate2" "Destiny2" "HarryandLucy1" "HistOfNY" "Klosterheim_2" "LastDayOfPompeii3" "LastMohicans_4" "MinorMorals1" "PericlesAndAspesia2" "PiazzaTales" "QuakerCity" "RealLifeInLondon_1" "RecollectionsofSouthernMatron_2" "Rookwood1" "SheppardLee2" "Spaewife3" "StLeon_1" "TheDoctor2"
"france" 0 0.00201274740020127 0 0.00262264126201498 0.00485377988108239 0.00185832156396343 0.00203699177055325 0.00365457003983481 0 0 0.00272027420363973 0.00862316757688991 0.017581755161501 0 0.00231155081944477 0.00166372741490034 0 0 0.00586003310918707 0.00272903419479846 0.0585723954808143 0
"impulse" 0 0.0161019792016102 0 0.0170471682030973 0 0.00185832156396343 0 0.00274092752987611 0 0.00498579049708331 0.00544054840727945 0.00862316757688991 0 0.00627864632385258 0.00731991092824176 0.00415931853725086 0 0.010250102501025 0.00586003310918707 0 0.00260321757692508 0.00941553091824965
"introduced" 0 0.00738007380073801 0 0.00131132063100749 0 0.00557496469189028 0.00203699177055325 0.0137046376493805 0.0114090131203651 0.00249289524854166 0.00272027420363973 0.0172463351537798 0.0100467172351434 0.00125572926477052 0.00231155081944477 0.0274515023458557 0.00806516654568917 0 0.00732504138648383 0.00272903419479846 0.0065080439423127 0.0188310618364993
"move" 0.16597510373444 0.00268366320026837 0.0225733634311512 0.00262264126201498 0 0.00557496469189028 0.0305548765582987 0.000913642509958703 0 0.0124644762427083 0.0136013710181986 0.00574877838459327 0.00753503792635756 0.00502291705908206 0.00731991092824176 0.0124779556117526 0.00806516654568917 0 0.00293001655459353 0.0191032393635892 0.0065080439423127 0.00706164818868724
"movement" 0 0.000670915800067092 0 0.0183584888341048 0 0 0 0.00548185505975222 0 0.00249289524854166 0.0244824678327575 0.00287438919229664 0 0.00125572926477052 0.0142545633865761 0.00332745482980069 0.00806516654568917 0 0 0.00272903419479846 0 0.00706164818868724
"precious" 0 0.0080509896008051 0 0.00393396189302246 0.012134449702706 0.00185832156396343 0 0.00639549756971092 0 0.00997158099416662 0.0108810968145589 0.00574877838459327 0.00502335861757171 0.00627864632385258 0.00346732622916715 0.00332745482980069 0.0322606661827567 0.003416700833675 0.00146500827729677 0.00545806838959692 0.00390482636538762 0.00706164818868724
"revenge" 0 0.00469641060046964 0 0.00131132063100749 0.0582453585729887 0 0 0.00274092752987611 0.0228180262407302 0.0224360572368749 0.0190419194254781 0.00287438919229664 0.00502335861757171 0.00251145852954103 0.00731991092824176 0 0 0.017083504168375 0.00293001655459353 0.0245613077531861 0.00390482636538762 0.00235388272956241
"admit" 0 0.0100637370010064 0 0.00262264126201498 0.0218420094648708 0.00929160781981714 0 0.00456821254979352 0 0.00997158099416662 0.00816082261091918 0 0.00753503792635756 0.00376718779431155 0.000385258469907461 0.00166372741490034 0.00806516654568917 0.003416700833675 0 0.00272903419479846 0.00780965273077524 0.00470776545912483
"ages" 0 0.000670915800067092 0 0.00655660315503744 0 0 0.00203699177055325 0.0118773526294631 0 0.0124644762427083 0.00544054840727945 0.00287438919229664 0.0226051137790727 0.00879010485339361 0.00346732622916715 0.00166372741490034 0 0.00683340166735001 0 0 0.0065080439423127 0.00235388272956241
"bank" 0 0.00268366320026837 0 0.00524528252402995 0.0024268899405412 0 0 0.000913642509958703 0 0 0.00544054840727945 0 0.00251167930878585 0.00251145852954103 0.0254270590138924 0.0149735467341031 0.00806516654568917 0.02050020500205 0.0087900496637806 0.0109161367791938 0.00520643515385016 0.00235388272956241
"base" 0 0.000670915800067092 0 0.00786792378604493 0.012134449702706 0.00185832156396343 0 0.000913642509958703 0.0114090131203651 0.0124644762427083 0.00544054840727945 0.00287438919229664 0.00502335861757171 0.0175802097067872 0.00231155081944477 0.00665490965960137 0.00806516654568917 0.003416700833675 0.00586003310918707 0.00545806838959692 0.00390482636538762 0
"commanded" 0 0.00268366320026837 0 0 0.00970755976216479 0 0.00203699177055325 0.00639549756971092 0 0 0.00272027420363973 0 0.0125583965439293 0.0150687511772462 0.000770516939814922 0.00166372741490034 0 0.010250102501025 0 0.00272903419479846 0.00520643515385016 0.00235388272956241
"creatures" 0 0.00201274740020127 0 0.00786792378604493 0 0.0111499293837806 0.00407398354110649 0.000913642509958703 0 0.00249289524854166 0 0.0229951135383731 0.0100467172351434 0.0125572926477052 0.000770516939814922 0.00415931853725086 0 0.003416700833675 0.0131850744956709 0.0136451709739923 0.00390482636538762 0.00941553091824965
"effects" 0 0.00738007380073801 0 0 0 0.00929160781981714 0 0.00456821254979352 0 0.00747868574562497 0.00544054840727945 0 0.00753503792635756 0.00627864632385258 0.00423784316898207 0.00998236448940206 0 0 0.0087900496637806 0.00272903419479846 0.0104128703077003 0.0188310618364993
"poet" 0 0 0.0225733634311512 0.0170471682030973 0 0 0.00203699177055325 0.00548185505975222 0 0 0 0.00287438919229664 0.0200934344702868 0.00502291705908206 0.00269680928935223 0.0199647289788041 0 0 0 0 0.00130160878846254 0.00941553091824965
"poetry" 0 0 0 0.0118018856790674 0 0 0.0142589423938727 0.00182728501991741 0 0.00997158099416662 0.00272027420363973 0.00287438919229664 0.0653036620284322 0 0.00115577540972238 0.0058230459521512 0.0161303330913783 0 0 0 0.00130160878846254 0.0211849445660617
"servants" 0 0.0114055686011406 0 0 0.00728066982162359 0.0148665725117074 0.00407398354110649 0.000913642509958703 0.0114090131203651 0 0.00272027420363973 0.0143719459614832 0.00251167930878585 0 0.00423784316898207 0.0149735467341031 0.0161303330913783 0.003416700833675 0.00293001655459353 0.0109161367791938 0.0117144790961629 0.00470776545912483
"struggle" 0 0.00536732640053673 0 0.00786792378604493 0.0024268899405412 0.0111499293837806 0.00203699177055325 0.00182728501991741 0 0.00997158099416662 0.0163216452218384 0.00574877838459327 0.00251167930878585 0 0.00924620327777906 0.00249559112235051 0.0161303330913783 0.017083504168375 0 0.00545806838959692 0.00780965273077524 0.00235388272956241
"agony" 0 0.00939282120093928 0 0.00393396189302246 0.00970755976216479 0.0185832156396343 0 0 0 0.0174502667397916 0.00272027420363973 0.00862316757688991 0 0.00376718779431155 0.0269680928935223 0.00332745482980069 0.00806516654568917 0.0136668033347 0.0043950248318903 0 0.0104128703077003 0
"emotion" 0 0.0134183160013418 0.0451467268623025 0.00393396189302246 0.00485377988108239 0.0687578978666468 0 0.000913642509958703 0.0114090131203651 0.0224360572368749 0.00816082261091918 0 0.00251167930878585 0.00502291705908206 0.0157955972662059 0.000831863707450171 0 0.010250102501025 0.00146500827729677 0.00545806838959692 0.00911126151923778 0.00706164818868724
"forehead" 0 0.00335457900033546 0.0225733634311512 0.00917924441705241 0.0024268899405412 0.00557496469189028 0.0203699177055325 0.00182728501991741 0 0.00249289524854166 0.00272027420363973 0.00287438919229664 0.00251167930878585 0 0.0315911945324118 0 0.0241954996370675 0.003416700833675 0.00146500827729677 0 0.00390482636538762 0.00235388272956241
"leading" 0 0.00402549480040255 0 0 0.0024268899405412 0 0.00407398354110649 0.00365457003983481 0 0.00747868574562497 0 0 0.00502335861757171 0.00753437558862309 0.0184924065555581 0.0116460919043024 0.00806516654568917 0.010250102501025 0 0 0.00130160878846254 0
"nigh" 0 0 0 0.00393396189302246 0.00970755976216479 0 0 0.000913642509958703 0 0.00249289524854166 0.0190419194254781 0 0 0.0276260438249513 0.00154103387962984 0.00166372741490034 0 0.010250102501025 0.00732504138648383 0.00818710258439538 0 0.00235388272956241
"signal" 0 0.00872190540087219 0 0 0 0.00185832156396343 0.00407398354110649 0.00822278258962833 0.0456360524814604 0.0174502667397916 0.0244824678327575 0 0 0.00627864632385258 0.00154103387962984 0.0058230459521512 0 0 0.0043950248318903 0 0.00130160878846254 0
"violent" 0 0.0100637370010064 0 0 0 0.0111499293837806 0 0.00548185505975222 0 0.00997158099416662 0.00272027420363973 0.0229951135383731 0.00502335861757171 0.00502291705908206 0.0069346524583343 0.00998236448940206 0.00806516654568917 0.00683340166735001 0.00586003310918707 0.00272903419479846 0.00130160878846254 0.00235388272956241
"advice" 0 0.00939282120093928 0 0.00131132063100749 0.0169882295837884 0.00557496469189028 0.00611097531165974 0.00913642509958703 0.0114090131203651 0 0.00544054840727945 0.0172463351537798 0.0100467172351434 0.00125572926477052 0.00115577540972238 0.00748677336705154 0 0.010250102501025 0.00732504138648383 0 0.0104128703077003 0.00941553091824965
"chiefly" 0 0.0120764844012076 0 0.00917924441705241 0.00485377988108239 0.00185832156396343 0 0.00274092752987611 0 0 0 0 0.0150700758527151 0.00502291705908206 0 0.00665490965960137 0 0 0.0087900496637806 0.00545806838959692 0.00390482636538762 0
"destruction" 0 0.0100637370010064 0 0 0.00970755976216479 0 0 0.00274092752987611 0 0.0174502667397916 0.0108810968145589 0.0229951135383731 0.00502335861757171 0.00125572926477052 0.000770516939814922 0.0058230459521512 0 0.010250102501025 0.0043950248318903 0.00545806838959692 0.0117144790961629 0
"eagerly" 0 0.00670915800067092 0 0.00131132063100749 0.0024268899405412 0.00371664312792686 0.0101849588527662 0.000913642509958703 0 0 0.00816082261091918 0 0 0.00251145852954103 0.00154103387962984 0.00332745482980069 0.00806516654568917 0.010250102501025 0.00293001655459353 0.0163742051687908 0.00130160878846254 0
"farewell" 0 0.00268366320026837 0 0.00655660315503744 0.0169882295837884 0.00185832156396343 0 0.00548185505975222 0 0.0398863239766665 0 0.00287438919229664 0.00753503792635756 0.00502291705908206 0.00115577540972238 0.00332745482980069 0 0.010250102501025 0.0043950248318903 0.00545806838959692 0.0104128703077003 0
"firm" 0 0.00469641060046964 0 0.00131132063100749 0.0024268899405412 0.00185832156396343 0.00203699177055325 0.000913642509958703 0 0.00249289524854166 0.0163216452218384 0.00287438919229664 0.00753503792635756 0.00753437558862309 0.0165661142060208 0.000831863707450171 0.0161303330913783 0 0 0.00272903419479846 0.0065080439423127 0.00235388272956241
"friendly" 0 0.00469641060046964 0 0.00786792378604493 0.00485377988108239 0 0 0.00639549756971092 0 0.00747868574562497 0.0190419194254781 0.0143719459614832 0.0100467172351434 0.00753437558862309 0.000770516939814922 0.00665490965960137 0 0 0.00586003310918707 0 0.00260321757692508 0.00235388272956241
"glenroy" 0 0 0 0 0 0.263881662082807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"marble" 0 0.00268366320026837 0.225733634311512 0.00786792378604493 0 0 0 0 0 0.0149573714912499 0 0 0 0.00502291705908206 0.0181071480856507 0.00415931853725086 0 0.02050020500205 0.00586003310918707 0 0.00130160878846254 0.0141232963773745
"meantime" 0 0 0 0.00262264126201498 0.0145613396432472 0.00743328625585371 0 0.00822278258962833 0.0456360524814604 0 0.00816082261091918 0 0 0.0226031267658693 0 0.000831863707450171 0 0.00683340166735001 0 0.0163742051687908 0.00130160878846254 0.00235388272956241
"natives" 0 0.000670915800067092 0 0 0 0 0 0.00548185505975222 0 0 0.0163216452218384 0 0 0.00125572926477052 0 0.000831863707450171 0 0 0 0 0.00260321757692508 0.00706164818868724
"sailors" 0 0 0 0 0 0 0 0.000913642509958703 0 0.00249289524854166 0 0.00287438919229664 0.00502335861757171 0.0426947950021975 0 0.00415931853725086 0 0 0 0 0 0
"cabin" 0 0 0 0 0 0 0 0.00182728501991741 0 0 0 0 0 0.0326489608840334 0 0.000831863707450171 0 0 0.00146500827729677 0 0 0
"counsel" 0 0.0127474002012747 0 0.00524528252402995 0.0169882295837884 0 0.00203699177055325 0.000913642509958703 0.0114090131203651 0.00498579049708331 0.00272027420363973 0.00287438919229664 0 0.00125572926477052 0 0.00332745482980069 0 0 0.0117200662183741 0.00545806838959692 0 0.00941553091824965
"egyptian" 0 0 0 0 0 0 0 0.00274092752987611 0 0.117166076681458 0 0 0.00251167930878585 0.00376718779431155 0.00115577540972238 0 0 0 0 0 0 0
"hidden" 0 0.00201274740020127 0 0.0131132063100749 0.00728066982162359 0 0.00203699177055325 0 0 0.00249289524854166 0.0108810968145589 0.00287438919229664 0 0.0125572926477052 0.00963146174768652 0 0.00806516654568917 0.010250102501025 0 0.00272903419479846 0.00130160878846254 0.00235388272956241
"moving" 0 0.00402549480040255 0 0.00262264126201498 0 0.00371664312792686 0.00611097531165974 0.00456821254979352 0 0.00249289524854166 0.00816082261091918 0.00287438919229664 0 0.00502291705908206 0.00924620327777906 0.0141416830266529 0 0.003416700833675 0.00293001655459353 0.0136451709739923 0.00130160878846254 0
"science" 0 0.000670915800067092 0 0.00262264126201498 0.00485377988108239 0 0.0346288600994052 0.00548185505975222 0 0.00498579049708331 0 0.00574877838459327 0.00251167930878585 0.00125572926477052 0.00423784316898207 0.00998236448940206 0 0 0.0102550579410774 0 0.0104128703077003 0.00706164818868724
"shown" 0 0.00469641060046964 0.0225733634311512 0.00524528252402995 0.00728066982162359 0 0.00407398354110649 0.0137046376493805 0.0114090131203651 0 0.00816082261091918 0.00287438919229664 0.00251167930878585 0.00251145852954103 0.00231155081944477 0.00249559112235051 0.00806516654568917 0.003416700833675 0.0102550579410774 0.00818710258439538 0.00260321757692508 0.00235388272956241
"valley" 0.16597510373444 0.000670915800067092 0.0225733634311512 0.00131132063100749 0.0024268899405412 0.00185832156396343 0.00203699177055325 0.00365457003983481 0 0.00249289524854166 0.00544054840727945 0.0114975567691865 0 0.00251145852954103 0.00308206775925969 0 0 0.003416700833675 0 0.00545806838959692 0.00260321757692508 0.00235388272956241
"vanished" 0 0.00939282120093928 0 0.0104905650480599 0 0.00185832156396343 0 0.000913642509958703 0 0.00997158099416662 0 0.00287438919229664 0 0.00502291705908206 0.00346732622916715 0 0 0.00683340166735001 0.00586003310918707 0 0.00390482636538762 0
"beings" 0 0.00603824220060382 0.0225733634311512 0.00393396189302246 0 0 0.00203699177055325 0.00913642509958703 0 0.00747868574562497 0.0217621936291178 0.0172463351537798 0.00502335861757171 0.00879010485339361 0.00346732622916715 0.000831863707450171 0.00806516654568917 0.003416700833675 0.00732504138648383 0.00272903419479846 0.00520643515385016 0.00235388272956241
"contempt" 0 0.00872190540087219 0 0.00262264126201498 0.00485377988108239 0.00185832156396343 0 0.00548185505975222 0.0114090131203651 0 0.00272027420363973 0.0114975567691865 0.00502335861757171 0 0.0019262923495373 0.00499118224470103 0.00806516654568917 0.003416700833675 0.0102550579410774 0.00272903419479846 0.00911126151923778 0
"directed" 0 0.00939282120093928 0 0.00393396189302246 0.012134449702706 0.00557496469189028 0 0.00639549756971092 0.0228180262407302 0.00997158099416662 0.00272027420363973 0.00574877838459327 0.00251167930878585 0.00879010485339361 0.00115577540972238 0.00831863707450171 0.0241954996370675 0 0.00146500827729677 0.0109161367791938 0.00911126151923778 0.00470776545912483
"naked" 0 0.00201274740020127 0 0.00393396189302246 0.00485377988108239 0 0 0.00274092752987611 0 0.0174502667397916 0.0108810968145589 0.00287438919229664 0 0.00753437558862309 0.00154103387962984 0.00249559112235051 0 0.003416700833675 0 0 0.00260321757692508 0.00470776545912483
"noise" 0 0.00670915800067092 0 0 0.0024268899405412 0 0.0142589423938727 0.0100500676095457 0 0.00249289524854166 0.0108810968145589 0.00862316757688991 0 0.00502291705908206 0.0119430125671313 0.0174691378564536 0.00806516654568917 0.0136668033347 0.00146500827729677 0.0163742051687908 0.00911126151923778 0
"produce" 0 0.014760147601476 0.0225733634311512 0.00524528252402995 0.012134449702706 0.00743328625585371 0.0122219506233195 0.00639549756971092 0.0228180262407302 0.00249289524854166 0.00816082261091918 0.0172463351537798 0.00502335861757171 0.00753437558862309 0.00154103387962984 0.0124779556117526 0.00806516654568917 0.003416700833675 0.0087900496637806 0 0.0156193054615505 0.0164771791069369
"speed" 0 0.00603824220060382 0 0 0.00970755976216479 0.00185832156396343 0 0.00456821254979352 0 0.00249289524854166 0.00544054840727945 0 0 0.00376718779431155 0.00385258469907461 0.00998236448940206 0.0322606661827567 0.003416700833675 0.0087900496637806 0.0136451709739923 0.00390482636538762 0
"start" 0 0.00201274740020127 0 0.00786792378604493 0 0.00557496469189028 0.00203699177055325 0.00548185505975222 0.0114090131203651 0.00747868574562497 0.00272027420363973 0 0.00502335861757171 0.00502291705908206 0.0273533513634297 0.00332745482980069 0 0 0.0043950248318903 0.0109161367791938 0.00130160878846254 0
"awe" 0 0.00201274740020127 0 0.00131132063100749 0 0.00371664312792686 0 0.0100500676095457 0.0114090131203651 0.0324076382310415 0.00544054840727945 0.00287438919229664 0 0 0.0146398218564835 0.000831863707450171 0 0 0 0.0109161367791938 0.00260321757692508 0
"conceal" 0 0.00939282120093928 0.0225733634311512 0.00393396189302246 0.00485377988108239 0.00743328625585371 0 0.00182728501991741 0 0.00249289524854166 0.00544054840727945 0.00574877838459327 0 0 0.00269680928935223 0.00249559112235051 0 0.003416700833675 0.00732504138648383 0 0.00780965273077524 0.00470776545912483
